event_id,label,attack_type,attack_subtype
evt-70150ac8,normal,normal,normal
evt-dc15e405,normal,normal,normal
evt-38dfe6cd,normal,normal,normal
evt-ad8767bf,normal,normal,normal
evt-075bdbde,normal,normal,normal
evt-00afbc4a,normal,normal,normal
evt-aad0eca2,normal,normal,normal
evt-ff8db36c,normal,normal,normal
evt-db869919,normal,normal,normal
evt-88c40e9a,normal,normal,normal
evt-db55f436,normal,normal,normal
evt-36ef7afd,normal,normal,normal
evt-f36ee72e,normal,normal,normal
evt-337c7706,normal,normal,normal
evt-5167bdd3,normal,normal,normal
evt-735e0648,normal,normal,normal
evt-4b902f63,normal,normal,normal
evt-ba9f4b8e,normal,normal,normal
evt-34a2655c,normal,normal,normal
evt-df0f3f3e,normal,normal,normal
evt-f4f10a50,normal,normal,normal
evt-5dbd5e0f,normal,normal,normal
evt-88bde65a,normal,normal,normal
evt-a5f554c7,normal,normal,normal
evt-7c1f9273,normal,normal,normal
evt-298fdea7,normal,normal,normal
evt-28f575b1,normal,normal,normal
evt-b7f46f0a,normal,normal,normal
evt-39b6ca07,normal,normal,normal
evt-3b47d3ec,normal,normal,normal
evt-a3c307a3,normal,normal,normal
evt-0bf67294,normal,normal,normal
evt-d5eca4d0,normal,normal,normal
evt-d7ec72ab,normal,normal,normal
evt-4227bc45,normal,normal,normal
evt-1982149d,normal,normal,normal
evt-a29fa621,normal,normal,normal
evt-d91f1bee,normal,normal,normal
evt-8caa97a2,normal,normal,normal
evt-5e1ddeaf,normal,normal,normal
evt-53a5113e,normal,normal,normal
evt-0833aa39,normal,normal,normal
evt-165decd0,normal,normal,normal
evt-f7301297,normal,normal,normal
evt-4e310654,normal,normal,normal
evt-675d4271,normal,normal,normal
evt-cc1bea0e,normal,normal,normal
evt-2a758766,normal,normal,normal
evt-cb4f5473,normal,normal,normal
evt-d9c70ba1,normal,normal,normal
evt-d902f20d,normal,normal,normal
evt-9ff6ac67,normal,normal,normal
evt-1d3bb818,normal,normal,normal
evt-49c23011,normal,normal,normal
evt-1134d2da,normal,normal,normal
evt-2267ad91,normal,normal,normal
evt-ffd4457f,normal,normal,normal
evt-35192caf,normal,normal,normal
evt-4b08447d,normal,normal,normal
evt-33075574,normal,normal,normal
evt-80cba980,normal,normal,normal
evt-5dcdcd4e,normal,normal,normal
evt-f08467fe,normal,normal,normal
evt-5ecde0bc,normal,normal,normal
evt-99354e8f,normal,normal,normal
evt-ddd0f017,normal,normal,normal
evt-8e4ce025,normal,normal,normal
evt-dd69ea8f,normal,normal,normal
evt-098354b5,normal,normal,normal
evt-453d9544,normal,normal,normal
evt-51003cf0,normal,normal,normal
evt-b4236215,normal,normal,normal
evt-1c06fdfd,normal,normal,normal
evt-2ea64ecb,normal,normal,normal
evt-3a1a265f,normal,normal,normal
evt-a1695964,normal,normal,normal
evt-2e7124e8,normal,normal,normal
evt-06a45525,normal,normal,normal
evt-4cb482b4,normal,normal,normal
evt-4c2f4301,normal,normal,normal
evt-74d8a60a,normal,normal,normal
evt-a8899bbb,normal,normal,normal
evt-cf2f3018,normal,normal,normal
evt-9b439b50,normal,normal,normal
evt-2a912527,normal,normal,normal
evt-98f7413f,normal,normal,normal
evt-294a579c,normal,normal,normal
evt-dd9e0414,normal,normal,normal
evt-5c7134fc,normal,normal,normal
evt-90fa3499,normal,normal,normal
evt-c4c57125,normal,normal,normal
evt-04bc3851,normal,normal,normal
evt-9362895e,normal,normal,normal
evt-15dd2e64,normal,normal,normal
evt-c0834b39,normal,normal,normal
evt-4bc75d20,normal,normal,normal
evt-06f92a30,normal,normal,normal
evt-121cb0b8,normal,normal,normal
evt-e97145c4,normal,normal,normal
evt-540665e8,normal,normal,normal
evt-1341c089,normal,normal,normal
evt-64ccd5d9,normal,normal,normal
evt-6f424b6a,normal,normal,normal
evt-09644c57,normal,normal,normal
evt-5e5b6976,normal,normal,normal
evt-4c28a6ed,normal,normal,normal
evt-cee2e922,normal,normal,normal
evt-f137795e,normal,normal,normal
evt-2d3ebf12,normal,normal,normal
evt-7419d081,normal,normal,normal
evt-e15b70c8,normal,normal,normal
evt-da645344,normal,normal,normal
evt-c6cc2c6a,normal,normal,normal
evt-d30f93a6,normal,normal,normal
evt-265df601,normal,normal,normal
evt-447a1912,normal,normal,normal
evt-68c1d3df,normal,normal,normal
evt-0485b8f8,normal,normal,normal
evt-70f203c9,normal,normal,normal
evt-952d01f0,normal,normal,normal
evt-dea6c42e,normal,normal,normal
evt-e586f0ef,normal,normal,normal
evt-441f7598,normal,normal,normal
evt-7b75ed4f,normal,normal,normal
evt-5795eb25,normal,normal,normal
evt-649e1a63,normal,normal,normal
evt-955a0f9d,normal,normal,normal
evt-69a41da2,normal,normal,normal
evt-31a6c27b,normal,normal,normal
evt-cddfc86b,normal,normal,normal
evt-be8a1e45,normal,normal,normal
evt-39dae2cd,normal,normal,normal
evt-954db06a,normal,normal,normal
evt-98f27a0d,normal,normal,normal
evt-792ebcbc,normal,normal,normal
evt-7800d072,normal,normal,normal
evt-00d84bd5,normal,normal,normal
evt-90514615,normal,normal,normal
evt-6197a1a4,normal,normal,normal
evt-38af09d4,normal,normal,normal
evt-b8a76178,normal,normal,normal
evt-b9c31bc6,normal,normal,normal
evt-82e50e0d,normal,normal,normal
evt-8ef259e2,normal,normal,normal
evt-26470be4,normal,normal,normal
evt-e779cce1,normal,normal,normal
evt-46254d00,normal,normal,normal
evt-cad6654b,normal,normal,normal
evt-22c20db9,normal,normal,normal
evt-ce997905,normal,normal,normal
evt-c264786e,normal,normal,normal
evt-e6431c61,normal,normal,normal
evt-9e53bce3,normal,normal,normal
evt-f928481b,normal,normal,normal
evt-dc579945,anomaly,lateral_movement,cross_category_scanning
evt-e38f2677,normal,normal,normal
evt-c50d849e,normal,normal,normal
evt-4286491b,normal,normal,normal
evt-70ae0ac7,normal,normal,normal
evt-6280f70a,normal,normal,normal
evt-79310726,anomaly,lateral_movement,cross_category_scanning
evt-8ccec9fb,normal,normal,normal
evt-4a73d45e,normal,normal,normal
evt-fe02a649,anomaly,lateral_movement,cross_category_scanning
evt-5bd2a68e,normal,normal,normal
evt-4ddc858c,normal,normal,normal
evt-c272f556,normal,normal,normal
evt-64527af2,normal,normal,normal
evt-4858e800,normal,normal,normal
evt-bc8b3bb7,anomaly,lateral_movement,cross_category_scanning
evt-e271cc24,anomaly,lateral_movement,cross_category_scanning
evt-7deec8be,anomaly,lateral_movement,cross_category_scanning
evt-41f6478a,normal,normal,normal
evt-efc88276,normal,normal,normal
evt-96e08e4d,normal,normal,normal
evt-f743aff1,normal,normal,normal
evt-6328cc80,normal,normal,normal
evt-4e7776f2,normal,normal,normal
evt-226ee468,anomaly,lateral_movement,cross_category_scanning
evt-b6128b66,normal,normal,normal
evt-8b605a5a,anomaly,lateral_movement,cross_category_scanning
evt-94315fb3,normal,normal,normal
evt-f3bf1f35,normal,normal,normal
evt-c3fcca5f,anomaly,lateral_movement,cross_category_scanning
evt-8dece076,normal,normal,normal
evt-7b2e5712,normal,normal,normal
evt-77f470c4,normal,normal,normal
evt-79388be3,normal,normal,normal
evt-026b8e70,normal,normal,normal
evt-bacb267d,normal,normal,normal
evt-cb71f10a,normal,normal,normal
evt-018609a9,normal,normal,normal
evt-70f70c01,normal,normal,normal
evt-b58df710,normal,normal,normal
evt-11547eb6,normal,normal,normal
evt-e829fd9d,normal,normal,normal
evt-b25ae19a,normal,normal,normal
evt-ee3cf0ce,normal,normal,normal
evt-6a69ce48,anomaly,lateral_movement,cross_category_scanning
evt-eafb0e09,normal,normal,normal
evt-11c959d4,normal,normal,normal
evt-634b2e3e,normal,normal,normal
evt-fc6ea59c,normal,normal,normal
evt-2b29eedb,normal,normal,normal
evt-0c0ef220,normal,normal,normal
evt-a3a03cf5,normal,normal,normal
evt-bd336cf5,normal,normal,normal
evt-a129a216,normal,normal,normal
evt-df8eb4f3,normal,normal,normal
evt-c93ffba9,normal,normal,normal
evt-448c50bf,normal,normal,normal
evt-526606cb,normal,normal,normal
evt-7dd78b58,normal,normal,normal
evt-337f0f75,normal,normal,normal
evt-21cddea8,normal,normal,normal
evt-3e810c7a,normal,normal,normal
evt-d0b3fe55,normal,normal,normal
evt-16a68d8a,normal,normal,normal
evt-a2d7d469,normal,normal,normal
evt-ba507109,normal,normal,normal
evt-743a8f8f,normal,normal,normal
evt-bc2970b5,normal,normal,normal
evt-d28ea02c,normal,normal,normal
evt-911bb723,normal,normal,normal
evt-6fb1a592,normal,normal,normal
evt-b3c1feb7,normal,normal,normal
evt-d6053198,normal,normal,normal
evt-c995f335,normal,normal,normal
evt-39b35456,normal,normal,normal
evt-c9624edf,normal,normal,normal
evt-99981d99,normal,normal,normal
evt-909cda42,normal,normal,normal
evt-5b78cbca,normal,normal,normal
evt-d460a599,anomaly,lateral_movement,cross_category_scanning
evt-a082064a,normal,normal,normal
evt-0218b78a,normal,normal,normal
evt-914003f5,normal,normal,normal
evt-e1472f9b,normal,normal,normal
evt-397331d8,normal,normal,normal
evt-154ee9f5,normal,normal,normal
evt-8117db6e,normal,normal,normal
evt-e547ae45,normal,normal,normal
evt-0554454a,normal,normal,normal
evt-e14fbd52,normal,normal,normal
evt-d77355e1,normal,normal,normal
evt-00a861d8,normal,normal,normal
evt-2dadff25,normal,normal,normal
evt-6ae5a61e,normal,normal,normal
evt-2a809b17,normal,normal,normal
evt-397b5a21,normal,normal,normal
evt-ff20e65d,normal,normal,normal
evt-7139d03c,normal,normal,normal
evt-3a334f71,normal,normal,normal
evt-136e72d7,normal,normal,normal
evt-8ee7ac8f,normal,normal,normal
evt-8102f1c0,normal,normal,normal
evt-a212e38b,normal,normal,normal
evt-1db8cc73,normal,normal,normal
evt-c1e35644,normal,normal,normal
evt-1c5fbd10,normal,normal,normal
evt-84bc9569,normal,normal,normal
evt-cfbc72ca,normal,normal,normal
evt-f5f0bdb0,normal,normal,normal
evt-08ff12dd,normal,normal,normal
evt-b8ab9c44,normal,normal,normal
evt-69d8cd40,normal,normal,normal
evt-b0a498de,normal,normal,normal
evt-28be0cd4,normal,normal,normal
evt-685430ae,normal,normal,normal
evt-c2eadec6,normal,normal,normal
evt-1492afbe,normal,normal,normal
evt-9f8b5211,normal,normal,normal
evt-a5a9dc9d,normal,normal,normal
evt-75646431,normal,normal,normal
evt-b235c53a,normal,normal,normal
evt-bf636fc1,normal,normal,normal
evt-d9bee03a,normal,normal,normal
evt-050fc2c5,normal,normal,normal
evt-505b7dda,normal,normal,normal
evt-db17c829,normal,normal,normal
evt-ba248927,normal,normal,normal
evt-51b70444,normal,normal,normal
evt-1c26eb73,normal,normal,normal
evt-77ee666e,normal,normal,normal
evt-2d2b5e6d,normal,normal,normal
evt-e896f8b1,normal,normal,normal
evt-fabb3fb2,normal,normal,normal
evt-c885f1fe,normal,normal,normal
evt-1c3a24fd,normal,normal,normal
evt-072d139a,normal,normal,normal
evt-fb50d54a,normal,normal,normal
evt-1b27da63,normal,normal,normal
evt-cf2d542c,normal,normal,normal
evt-6a7e097a,normal,normal,normal
evt-6adbc671,normal,normal,normal
evt-e215abbf,normal,normal,normal
evt-9de41a52,normal,normal,normal
evt-d8fdfb09,normal,normal,normal
evt-7f654d94,normal,normal,normal
evt-5ef96f90,normal,normal,normal
evt-dcaecf88,normal,normal,normal
evt-ca9fb36e,normal,normal,normal
evt-0df42949,normal,normal,normal
evt-8ef887a8,normal,normal,normal
evt-2176f76a,normal,normal,normal
evt-66973340,normal,normal,normal
evt-e75e510c,normal,normal,normal
evt-f865e529,normal,normal,normal
evt-fed0f065,normal,normal,normal
evt-7cb549d0,normal,normal,normal
evt-7c0da6b9,normal,normal,normal
evt-a7345b67,normal,normal,normal
evt-6d852831,normal,normal,normal
evt-52637a7c,normal,normal,normal
evt-7698f4db,normal,normal,normal
evt-9a48a194,normal,normal,normal
evt-55ed4049,normal,normal,normal
evt-6994170f,normal,normal,normal
evt-6e97e6a2,normal,normal,normal
evt-f86c30a4,normal,normal,normal
evt-dd4b5b1f,normal,normal,normal
evt-c58d7b3c,normal,normal,normal
evt-06ece7e1,normal,normal,normal
evt-853e33a9,normal,normal,normal
evt-04340c10,normal,normal,normal
evt-441b6669,normal,normal,normal
evt-71e3e6ba,normal,normal,normal
evt-a0dc9806,normal,normal,normal
evt-5e56785b,normal,normal,normal
evt-90fb3dbd,normal,normal,normal
evt-e5f24a16,normal,normal,normal
evt-cf175c29,normal,normal,normal
evt-0becb62d,normal,normal,normal
evt-ca63bf9e,normal,normal,normal
evt-1d8f4f52,normal,normal,normal
evt-1f839e76,normal,normal,normal
evt-75fe093a,normal,normal,normal
evt-8ce3cbff,normal,normal,normal
evt-601d585b,normal,normal,normal
evt-6929ae54,normal,normal,normal
evt-32650b13,normal,normal,normal
evt-af81346a,normal,normal,normal
evt-c8df539d,normal,normal,normal
evt-11fd9f3f,normal,normal,normal
evt-8f635c99,normal,normal,normal
evt-fe0b76fe,normal,normal,normal
evt-17468810,normal,normal,normal
evt-d1fcbb19,normal,normal,normal
evt-298d41cd,normal,normal,normal
evt-131ff925,normal,normal,normal
evt-7f508ae2,normal,normal,normal
evt-a9901386,normal,normal,normal
evt-4c8b972d,normal,normal,normal
evt-b66e6b1b,normal,normal,normal
evt-1d7c0229,normal,normal,normal
evt-5a497357,normal,normal,normal
evt-e7100162,normal,normal,normal
evt-991625b6,normal,normal,normal
evt-dd7a5057,normal,normal,normal
evt-9f07f88b,normal,normal,normal
evt-17c456e3,normal,normal,normal
evt-b2a90bc1,normal,normal,normal
evt-29470708,normal,normal,normal
evt-733c1417,normal,normal,normal
evt-55db9222,normal,normal,normal
evt-eac42ece,normal,normal,normal
evt-97c0dc59,normal,normal,normal
evt-8a3f389b,normal,normal,normal
evt-23cd7f88,normal,normal,normal
evt-b087cbfc,normal,normal,normal
evt-089c40ec,normal,normal,normal
evt-ea05546d,normal,normal,normal
evt-cd790dd5,normal,normal,normal
evt-bac25ed9,normal,normal,normal
evt-b71f8190,normal,normal,normal
evt-861ecbaa,normal,normal,normal
evt-bba7c1da,normal,normal,normal
evt-086d233d,normal,normal,normal
evt-b5a55706,normal,normal,normal
evt-b441dde6,normal,normal,normal
evt-6af4a881,normal,normal,normal
evt-053f196c,normal,normal,normal
evt-d8d57c58,normal,normal,normal
evt-2de8ad65,normal,normal,normal
evt-30bab166,normal,normal,normal
evt-5f9393f6,normal,normal,normal
evt-4f720add,normal,normal,normal
evt-030ed3c7,normal,normal,normal
evt-e2585768,normal,normal,normal
evt-a05eb30d,normal,normal,normal
evt-7822f4f4,normal,normal,normal
evt-64de7e1d,normal,normal,normal
evt-d7d83ce0,normal,normal,normal
evt-dadfa52b,normal,normal,normal
evt-6486fc94,normal,normal,normal
evt-14eb9008,normal,normal,normal
evt-5ad6a84a,normal,normal,normal
evt-7059cdc3,normal,normal,normal
evt-ee9c6de7,normal,normal,normal
evt-1a62e2a3,normal,normal,normal
evt-4a9193af,normal,normal,normal
evt-e9070661,normal,normal,normal
evt-f4e14673,normal,normal,normal
evt-551a70e9,normal,normal,normal
evt-ed89aa13,normal,normal,normal
evt-8892817e,normal,normal,normal
evt-36008061,normal,normal,normal
evt-063feba3,normal,normal,normal
evt-c371aa4c,normal,normal,normal
evt-8b7e7844,normal,normal,normal
evt-ecaa0757,normal,normal,normal
evt-b70642e3,normal,normal,normal
evt-0e81dfb6,normal,normal,normal
evt-691fa795,normal,normal,normal
evt-16277736,normal,normal,normal
evt-55256e44,normal,normal,normal
evt-df6fba88,normal,normal,normal
evt-6cf9cf62,normal,normal,normal
evt-380d5e3f,normal,normal,normal
evt-7cb810d8,normal,normal,normal
evt-8b7909dd,normal,normal,normal
evt-0b0ebebb,normal,normal,normal
evt-0f2439e9,normal,normal,normal
evt-8b00611e,normal,normal,normal
evt-f1fe6df8,normal,normal,normal
evt-cdc82d6a,normal,normal,normal
evt-e1d807d4,normal,normal,normal
evt-4df7ae44,normal,normal,normal
evt-1d43b523,normal,normal,normal
evt-4290268e,normal,normal,normal
evt-a8e9713c,normal,normal,normal
evt-0ad912ef,normal,normal,normal
evt-a73bdd5f,normal,normal,normal
evt-bf0e2fc2,normal,normal,normal
evt-879f1567,normal,normal,normal
evt-362cb146,normal,normal,normal
evt-5f265c6e,normal,normal,normal
evt-535389e2,normal,normal,normal
evt-bab79d26,normal,normal,normal
evt-015cc19f,normal,normal,normal
evt-680adfe3,normal,normal,normal
evt-9e555802,normal,normal,normal
evt-4ad50b4f,normal,normal,normal
evt-e3078405,normal,normal,normal
evt-fcb53782,normal,normal,normal
evt-b210142d,normal,normal,normal
evt-797300c1,normal,normal,normal
evt-127fa23c,normal,normal,normal
evt-51b8e8a4,normal,normal,normal
evt-003b7ff7,normal,normal,normal
evt-1c8bb8b4,normal,normal,normal
evt-5915b42a,normal,normal,normal
evt-d174c4ed,normal,normal,normal
evt-3b560692,normal,normal,normal
evt-3015c574,normal,normal,normal
evt-d33cefe1,normal,normal,normal
evt-9ac293ec,normal,normal,normal
evt-7c052537,normal,normal,normal
evt-9fc25a42,normal,normal,normal
evt-1d267e25,normal,normal,normal
evt-c31de324,normal,normal,normal
evt-e9760322,normal,normal,normal
evt-1e568ddd,normal,normal,normal
evt-bebee163,normal,normal,normal
evt-c42973da,normal,normal,normal
evt-2267b3aa,normal,normal,normal
evt-52250640,normal,normal,normal
evt-fabae4e1,normal,normal,normal
evt-432765a1,normal,normal,normal
evt-954261df,normal,normal,normal
evt-25912a6a,normal,normal,normal
evt-ab8bd05d,normal,normal,normal
evt-35854014,normal,normal,normal
evt-2c29f415,normal,normal,normal
evt-ad1ffa15,normal,normal,normal
evt-cc4dc174,normal,normal,normal
evt-4e76c59b,normal,normal,normal
evt-ca1a77c4,normal,normal,normal
evt-7841f7c0,normal,normal,normal
evt-2364cdd3,normal,normal,normal
evt-6db50701,normal,normal,normal
evt-25cc7619,normal,normal,normal
evt-768d2b0e,normal,normal,normal
evt-fae7c90c,normal,normal,normal
evt-e64667cd,normal,normal,normal
evt-c1819ae7,normal,normal,normal
evt-f81f5cb6,normal,normal,normal
evt-b7a30d03,normal,normal,normal
evt-e66893c0,normal,normal,normal
evt-24c4b2a2,normal,normal,normal
evt-e3a0109c,normal,normal,normal
evt-4ac444b6,normal,normal,normal
evt-53967951,normal,normal,normal
evt-a961ceb6,normal,normal,normal
evt-ea5e51e1,normal,normal,normal
evt-58c49269,normal,normal,normal
evt-abf9fcd4,normal,normal,normal
evt-36f00248,normal,normal,normal
evt-7fcc044a,normal,normal,normal
evt-5021621a,normal,normal,normal
evt-f737bc32,normal,normal,normal
evt-238f4bef,normal,normal,normal
evt-74d9a937,normal,normal,normal
evt-7cf757e5,normal,normal,normal
evt-472917ec,normal,normal,normal
evt-c2e9bd23,normal,normal,normal
evt-3add1591,normal,normal,normal
evt-010a9b88,normal,normal,normal
evt-850a1da2,normal,normal,normal
evt-218b5770,normal,normal,normal
evt-2f90e129,normal,normal,normal
evt-72c9966a,normal,normal,normal
evt-0dc0832e,normal,normal,normal
evt-d25d26fc,normal,normal,normal
evt-7d76f05a,normal,normal,normal
evt-d38f2526,normal,normal,normal
evt-6cda9190,normal,normal,normal
evt-a2aeffa0,normal,normal,normal
evt-eaf3b92a,normal,normal,normal
evt-099cea2b,normal,normal,normal
evt-d8192e45,normal,normal,normal
evt-be98fd1e,normal,normal,normal
evt-1ae06e33,normal,normal,normal
evt-370d0d12,normal,normal,normal
evt-2c1598bd,normal,normal,normal
evt-2576a264,normal,normal,normal
evt-ad4f5d99,normal,normal,normal
evt-9bc014ce,normal,normal,normal
evt-3fe2cc59,normal,normal,normal
evt-8e402c49,normal,normal,normal
evt-7ef134fb,normal,normal,normal
evt-51a0d5ed,normal,normal,normal
evt-885fad93,normal,normal,normal
evt-4e795887,normal,normal,normal
evt-0260ae74,normal,normal,normal
evt-07467aeb,normal,normal,normal
evt-d6dc1e03,normal,normal,normal
evt-ed3a8900,normal,normal,normal
evt-34112528,normal,normal,normal
evt-9a25e6a7,normal,normal,normal
evt-df9ba710,normal,normal,normal
evt-34e9177b,normal,normal,normal
evt-5eac0306,normal,normal,normal
evt-f6ea0a5b,normal,normal,normal
evt-02014fd9,normal,normal,normal
evt-30fb57e7,normal,normal,normal
evt-3f0d0890,normal,normal,normal
evt-1e08d452,normal,normal,normal
evt-30c035bb,normal,normal,normal
evt-24a8785a,normal,normal,normal
evt-c6b64600,normal,normal,normal
evt-41aaa14f,anomaly,lateral_movement,cross_category_scanning
evt-7f3dc5bb,normal,normal,normal
evt-dc3197a3,normal,normal,normal
evt-ec17d737,normal,normal,normal
evt-6bc9acc0,normal,normal,normal
evt-5844c104,normal,normal,normal
